"year","sex","age","comp_use","employment","employment_type","hours_worked","employees_workplace","importance_comp","complexity_comp","experience","sector","skill_change","ethnicity","region","hourly_pay","weight","employees_comp","pid","highest_qualification","cognitive_PCA","interactive_PCA","physical_PCA"
2001,2,33,1,1,1,50,5,1,2,16,1,1,1,11,9.23076915740967,1.05557835102081,1,318071,3,0.861628448984387,0.926330504954982,0.257701033466179
2006,2,39,1,1,1,37,3,2,2,22,2,1,1,1,11.1746368408203,1.51178932189941,5,318072,NA,0.718375264936739,0.832103448240842,0.318659903546903
2006,1,32,1,1,1,40,4,1,2,17,1,3,1,1,7.80000019073486,0.90264618396759,1,318092,1,0.725910194240083,0.845485294625207,0.606542112421599
2001,2,39,2,1,1,45,3,3,1,18,2,1,1,11,9.82905960083008,0.568034529685974,2,318121,4,0.812606174947759,0.922582541479213,0.380406859916546
2001,1,31,2,1,1,74,4,5,NA,15,1,1,1,11,9,2.01630711555481,5,318181,1,0.617085644200659,0.598969138123146,1
2006,1,24,2,1,1,40,4,4,7,10,1,2,1,1,5.57999992370605,1.18152701854706,2,318182,2,0.35846289594379,0.593604916253783,0.386544940401141
2001,1,44,1,1,1,40,4,2,1,29,2,2,1,11,7.21153879165649,1.68345022201538,1,318211,2,0.519313597534795,0.670384392200056,0.666726115809658
2001,1,46,2,1,2,21,3,5,NA,29,1,3,1,11,4.59999990463257,0.613455832004547,5,318221,1,0.428658117745453,0.325195240432337,0.689815996611941
2001,1,53,1,1,1,39,3,1,4,32,3,2,1,11,NA,1.95098316669464,1,318251,3,0.951595708882478,0.72696208180261,0.65747534895815
2001,2,33,2,1,2,25,3,4,1,16,2,2,1,11,6,1.05557835102081,4,318261,2,0.458756974677607,0.57323827380526,0.583273884190342
2001,2,40,1,1,1,37,2,2,1,19,2,1,1,11,11,0.935789465904236,2,318291,4,0.846964585196105,0.828823221265535,0.688253043630356
2001,1,42,1,1,1,36,3,3,2,20,2,1,1,11,18.6965808868408,1.04384136199951,2,318301,3,0.736251163313593,0.925419624934967,0.166726115809658
2001,1,26,2,1,1,45,4,5,NA,9,2,1,1,11,5.80000019073486,1.34591162204742,2,318311,2,0.764752553919023,0.571135514187765,0.802496189518135
2001,2,22,2,1,1,45,2,5,NA,7,1,1,1,11,3.66666674613953,1.27864503860474,6,318341,1,0.257655253439008,0.641042345984154,0.453820238395435
2001,2,50,2,1,1,38,3,5,NA,34,2,1,1,11,5.11999988555908,0.571556806564331,6,318371,1,0.690427349191514,0.90088228617443,1
2006,1,49,2,1,1,39,3,5,NA,30,1,3,1,1,5.05000019073486,0.801657021045685,5,318392,1,0.599043931154311,0.44801726293961,0.606363764992624
2001,1,46,2,1,1,50,5,5,NA,28,1,1,1,11,6,1.12230002880096,6,318401,NA,0.52570222551721,0.607300217744679,1
2001,2,57,2,1,1,37,2,5,NA,10,1,NA,1,11,3.11850309371948,1.76539015769958,5,318421,1,0.0952922625133912,0.48781085619305,0.425202015968502
2006,2,35,2,1,2,4,2,5,NA,11,2,3,1,1,5.25,0.74640941619873,6,318422,1,0.0812352814148387,0.33072514180381,0
2001,1,31,1,1,1,47,2,3,2,16,2,1,1,11,7.02536869049072,0.588731050491333,1,318451,3,0.71048010439509,0.851660001575387,0.75
2001,2,45,2,1,1,38,5,4,8,7,1,1,1,11,4.40000009536743,1.06830847263336,4,318471,1,0.572060444983018,0.775988575744609,0.878843906934962
2001,2,44,2,1,2,25,2,5,NA,19,2,NA,1,11,5.13000011444092,1.06830847263336,5,318511,NA,0.423541972954542,0.0663394237580624,0.470772038713123
2001,1,39,1,1,1,42,2,3,2,17,2,1,1,11,12.6666669845581,1.17746210098267,1,318531,4,0.552746634698286,0.757966216695362,0.379631993223882
2001,1,37,2,1,1,44,2,4,8,21,1,1,1,11,7.86713266372681,0.672102570533752,4,318541,1,0.809274846562561,0.341068456761437,0.795570022744621
2001,2,48,1,1,2,24,2,4,1,15,1,3,1,11,3.84999990463257,1.00714552402496,1,318561,NA,0.754939738662217,0.883207199956098,0.560972089676979
2001,2,23,1,1,2,20,5,1,1,8,1,1,1,11,7.11060953140259,1.20659196376801,2,318581,1,0.769201362232224,0.9110658015641,0.241524099841156
2001,1,52,1,1,1,36,4,1,3,30,2,1,1,11,13.3547010421753,1.11693274974823,1,318591,3,0.519366272517926,0.377645925338277,0.393636235007376
2001,1,45,1,1,1,37,4,1,2,28,1,2,1,11,10.6075887680054,0.521920502185822,4,318601,3,0.758119272534606,0.729131199733692,0.9467289437892
2001,1,52,1,1,1,47,2,1,3,38,1,1,1,11,6.65000009536743,1.20088505744934,1,318611,1,0.630520432649353,0.92586276845452,0.589590312103911
2001,1,44,1,1,1,44,3,1,2,26,2,1,1,11,14.4230766296387,1.21554064750671,1,318631,2,0.723790059396906,0.682987263486772,0
2001,1,32,1,1,1,51,4,1,3,15,1,2,1,11,9.05316734313965,1.34420549869537,1,318641,3,0.813926678013068,0.906993768348021,0
2006,2,25,1,1,1,39,2,2,2,0,2,1,1,1,9.36883640289307,3.2548234462738,1,319011,1,0.846189576170189,0.840339961180648,0.5
2006,1,40,2,1,1,39,4,5,NA,20,1,1,1,1,NA,0.86825042963028,5,319061,1,0.36394487885461,0.277743581504213,0.365018012580443
2006,2,52,1,1,1,33,2,2,2,31,2,2,1,1,8.44988346099854,0.647798478603363,1,319141,1,0.459065794438556,0.691532226255572,0.460568057739974
2006,2,43,1,1,1,40,5,1,3,19,1,1,1,1,19.7115383148193,0.727091193199158,1,319171,1,0.72417231878042,0.877967880123448,0.492312186130076
2006,1,49,1,1,1,38,3,3,1,34,1,3,1,1,10.6275300979614,0.801657021045685,1,319251,NA,0.5044988729236,0.376278495580891,0.675202015968502
2006,2,47,2,1,2,16,3,4,7,28,2,3,1,1,7.61999988555908,0.663225054740906,5,319281,1,0.877372033000717,1,1
2006,1,47,1,1,1,35,3,4,1,26,2,3,1,1,7,0.801657021045685,3,319321,1,0.611792505641646,0.743479194847088,0.871930959757703
2006,2,44,1,1,1,32,4,1,1,28,1,2,1,1,5.55000019073486,7.89764165878296,2,319361,1,0.499446684068282,0.410774064786893,0.309395917099139
2006,1,44,1,1,1,35,4,1,2,22,1,3,1,1,5.67999982833862,0.86825042963028,1,319501,2,0.72696030996961,0.564110468548813,0.681340096453097
2006,2,41,1,1,2,25,4,3,2,19,1,3,1,1,5,0.717967450618744,1,319521,NA,0.680043065741312,0.590224416905242,1
2006,2,25,1,1,2,20,3,4,1,6,2,1,1,1,6.28000020980835,1.78022038936615,5,320022,1,0.516556002506581,0.691532226255572,0.54635810903354
2006,2,47,1,1,2,20,4,2,1,31,1,3,1,1,5.78999996185303,2.15390229225159,1,320052,1,0.882652052810336,0.972141398391997,1
2006,2,38,1,1,1,37,2,1,3,14,1,3,1,1,12.9937629699707,1.51178932189941,1,320072,1,0.781290173515514,0.487905422874777,0
2006,1,57,2,1,1,55,3,2,1,42,1,3,1,1,11.888111114502,0.793931722640991,3,320102,3,0.900551188450387,0.877848806344205,0.734611152663897
2006,2,20,2,1,2,20,2,4,7,2,1,NA,1,1,4.90000009536743,0.977019906044006,6,320142,1,0.442104846138428,0.567949853894186,0.621930959757703
2006,1,30,2,1,1,42,4,5,NA,13,1,3,1,1,6.76999998092651,1.80529236793518,5,320162,1,0.317771880530417,0.343705311192981,0.8032710562108
2006,1,57,1,1,2,25,2,3,1,40,1,1,1,1,5.30000019073486,1.70808064937592,1,320212,4,0.316534028726429,0.483422140814026,0.333273884190341
2006,1,59,1,1,1,36,2,1,1,44,1,1,1,1,14.4230766296387,1.57784616947174,1,320222,1,0.816702443635132,0.932548558334384,0.545583242340875
2006,1,55,1,1,1,43,3,2,1,38,1,1,1,1,5.09000015258789,1.64129340648651,3,320282,1,0.452895586490356,0.587461841852734,0.273864747494947
2006,2,44,2,1,1,33,3,5,NA,15,1,1,1,1,5.59999990463257,1.30820286273956,1,320302,1,0.680053291682618,0.72146899450016,0.614243145887778
2006,2,26,1,1,2,25,4,2,3,9,1,3,1,1,5.55999994277954,1.95403981208801,1,320362,2,0.544433946982268,0.644055065483209,0.501562952981584
2006,2,52,2,1,1,35,1,5,NA,19,1,3,1,1,NA,3.23899173736572,6,320402,1,0.420063162991184,0.288748329626312,0.9467289437892
2006,1,48,2,1,1,40,2,4,1,32,1,3,1,1,NA,1.63197362422943,5,320472,2,0.612596021566077,0.597133063001968,0.932114963145762
2006,2,47,1,1,2,29,2,1,1,30,2,1,1,1,6.63129997253418,0.654101312160492,2,321011,1,0.784381540631163,0.570583092938499,0.794795156051956
2006,2,25,1,1,2,29,3,1,2,3,2,NA,1,1,NA,2.16988182067871,1,321021,1,0.875368732541444,0.909455371427977,0.590365178796576
2006,2,50,2,1,1,32,2,5,NA,32,1,3,1,1,NA,1.43182909488678,2,321121,1,0.400993794205504,0.361396758058273,0.74308705282274
2006,2,28,1,1,1,37,5,1,3,9,2,1,1,1,14.0332641601562,1.805051445961,1,321181,4,0.81056038310038,0.928166580076159,0.136544940401141
2006,1,44,1,1,1,46,3,2,7,28,1,1,1,1,8.80000019073486,1.60331332683563,NA,321191,1,0.748890876528479,0.834759452087538,0.804045922903464
2006,2,37,1,1,2,20,5,1,2,21,2,3,1,1,14.423077583313,1.51178932189941,1,321211,4,0.634766554244585,0.762926032163697,0
2006,1,49,1,1,1,37,3,1,2,27,1,1,1,1,7.5363826751709,0.796599268913269,1,321221,NA,0.667021608436546,0.764426361590172,0.666726115809658
2006,2,30,1,1,1,38,3,1,2,9,2,1,1,1,12.1457490921021,0.689498424530029,1,321241,1,0.837053495445792,0.828823221265535,0.666726115809658
2006,1,36,1,1,1,50,4,2,1,19,2,1,1,1,12,0.828155994415283,1,321371,1,0.639411014544505,0.658409797717404,0.469818824591483
2006,1,31,1,1,1,40,3,3,2,9,2,3,1,1,14.423077583313,1.99107933044434,1,321381,1,0.693634510338458,0.804712583133302,0.135770073708476
2006,1,37,1,1,1,38,3,3,2,21,1,1,1,1,20.2429141998291,1.81580793857574,2,321401,1,0.678572614949759,0.839232381640259,0.25
2006,1,53,1,1,1,39,3,1,2,32,2,1,1,1,21.696252822876,1.89675462245941,1,321411,4,0.827926850321192,0.849666134995893,0.203655110562714
2006,1,26,1,1,1,37,5,3,3,10,1,3,1,1,10,2.22081279754639,1,321451,1,0.77829867831312,0.670453981209161,0.863455059598859
2006,2,53,2,1,1,40,2,5,NA,37,1,3,1,1,NA,0.647798478603363,5,321471,2,0.63588395791651,0.628553275854456,0.742312186130076
2006,2,43,1,1,2,28,2,2,3,9,2,1,1,1,6.30000019073486,1.37978911399841,2,321491,1,0.506919205308753,0.611462293391925,0.0532710562107996
2006,1,38,1,1,1,37,4,1,2,17,1,1,1,1,15.0727653503418,0.995539665222168,1,322061,1,0.803049834962765,0.725085053053564,0.5532710562108
2006,1,41,1,1,1,49,4,4,2,25,1,1,1,1,13.3437986373901,0.801657021045685,4,322111,3,0.769291817996398,0.802166679996254,0.5532710562108
2006,2,45,1,1,1,-3,2,2,3,23,2,1,1,1,NA,0.663225054740906,3,322161,2,0.707192850990303,0.883432844941152,0.704429977255379
2006,1,32,1,1,1,39,3,4,1,11,1,1,1,1,5.65000009536743,0.833414137363434,1,322211,1,0.490608772972552,0.418523253522863,0.9467289437892
2006,2,38,1,1,1,37,2,2,2,23,1,1,1,1,7.5363826751709,1.49281907081604,3,322231,1,0.646401621547222,0.701945002017527,0.537094122585777
2006,2,50,1,1,1,37,2,1,2,6,1,3,1,1,6.75675678253174,0.683246612548828,1,322241,2,0.680692269618227,0.820053436491615,0.453820238395435
2006,2,53,1,1,1,-3,3,2,3,28,2,1,1,1,NA,1.57918238639832,1,322271,4,0.791969927088595,0.812481359572645,0.567885036854238
2006,2,36,1,1,1,35,2,1,2,18,1,3,1,1,8.24175834655762,1.37899649143219,3,322381,1,0.882229740288125,0.745667462193322,0
2006,2,51,1,1,1,35,4,2,2,22,2,1,1,1,14.2857141494751,0.789591193199158,1,322401,2,0.883170312011028,0.920478958881783,0.364243145887778
2006,1,27,1,1,1,35,2,3,1,8,1,1,1,1,8.5714282989502,3.33121919631958,1,322491,2,0.655242209841304,0.767842191119365,0.483823066374977
2006,2,46,1,1,1,47,5,2,3,27,1,3,1,1,16.3666114807129,0.727091193199158,1,323142,4,0.648602922728573,0.708103348320747,0.203655110562714
2006,1,54,2,1,1,39,3,5,NA,34,1,1,1,1,9.97000026702881,0.808124005794525,4,323172,2,0.554160692778007,0.417736880395978,1
2006,1,51,1,1,1,37,3,3,3,32,1,3,1,1,9.30000019073486,1.61624872684479,3,323202,2,0.671092675337557,0.499975022327378,0.726910119197718
2006,2,57,1,1,2,21,2,2,1,28,1,2,1,1,7.5,0.647798478603363,2,323282,2,0.390638159615037,0.699104389057936,0.189027910323021
2006,2,26,1,1,2,12,2,2,1,7,1,2,1,1,5.05000019073486,1.96741020679474,1,323362,1,0.288547304839782,0.416439258628807,0.44751703007812
2006,1,25,1,1,1,40,4,2,3,8,1,1,1,1,10.9799995422363,1.11040639877319,2,323412,1,0.590923448709422,0.232279521786633,0.590365178796576
2006,1,59,1,1,1,35,4,3,2,40,1,3,1,1,16.4835166931152,0.948376834392548,5,323472,1,0.638793045425392,0.549665428118597,0.0532710562107996
2006,1,48,2,1,1,40,2,5,NA,20,1,3,1,1,7.375,1.63197362422943,4,323492,1,0.311350855372099,0.338266232911227,0.659025082343479
2006,2,51,1,1,2,18,5,1,1,22,1,1,1,1,6.5,0.711049199104309,3,324011,1,0.56356995492793,0.743721671054208,0.545570022744621
2006,1,56,2,1,1,37,3,5,NA,33,2,3,1,1,7.84999990463257,0.778070211410522,1,324211,1,0.518534698094944,0.683430407006324,0.682114963145762
2006,2,35,1,1,1,36,3,1,2,9,1,1,1,1,7.692307472229,0.71722424030304,1,324231,1,0.721403023639138,0.731878154874884,0.590365178796576
2006,2,25,1,1,2,25,2,1,1,9,1,2,1,1,5.05000019073486,0.977019906044006,1,324271,1,0.363126423619702,0.589474387272273,0.804045922903464
2006,1,48,1,1,1,38,1,1,2,32,2,3,1,1,7,0.785640120506287,1,324281,2,0.730687075995282,0.908987634927515,0.416726115809658
2006,2,37,1,1,2,5,2,2,1,1,1,NA,1,1,5.05000019073486,0.751516819000244,1,324421,1,0.545746963188007,0.550082685102198,0.682114963145762
2006,1,41,1,1,1,45,4,1,2,23,1,1,1,1,17.5213680267334,1.91520953178406,1,325052,2,0.667213974248192,0.868067398601929,0
2006,1,52,1,1,1,40,3,1,2,33,1,1,1,1,14.423077583313,1.72978627681732,1,325072,1,0.832243861746764,0.910189695266236,0.308621050406475
2006,1,40,2,1,1,40,3,2,7,24,1,1,1,1,7.5,1.63197362422943,4,325102,1,0.914474077273204,0.959014228340762,1
2006,1,32,1,1,1,37,5,1,4,10,2,1,1,1,8.31600856781006,1.72291445732117,1,325142,2,0.893184828912207,0.566515583972979,0
2006,1,48,1,1,1,44,5,4,1,32,1,3,1,1,13.1219816207886,0.815987169742584,2,325222,2,0.591096993131807,0.3713373589526,0.8032710562108
2006,2,50,1,1,1,37,5,2,2,32,2,1,1,1,19.2307682037354,1.31366837024689,1,325262,4,0.837375052138004,0.930244746712744,0.188253043630356
2006,1,42,1,1,1,43,3,3,2,25,3,1,1,1,8.05008888244629,1.74661707878113,1,325282,1,0.565617216980961,0.520006346511666,1
2006,1,59,2,1,2,4,2,4,2,34,2,1,1,1,50,0.948376834392548,5,325292,4,0.393730681622104,0.733764627268632,0
2006,2,39,1,1,2,25,4,1,3,14,2,3,1,1,14.6153841018677,0.828857123851776,2,325312,3,0.92921938933716,0.884540424481541,0.341928131778161
2006,2,20,1,1,1,30,3,3,1,2,1,1,1,1,4.75,1.96741020679474,4,325342,1,0.286209730754374,0.372907669715915,0.689815996611941
2006,1,35,1,1,1,40,5,2,1,9,2,1,3,1,15.3846158981323,0.828155994415283,1,325382,4,0.850574135434639,0.761849782725017,0.135770073708476
2006,2,55,1,1,1,37,5,1,2,38,2,1,1,1,18.9708938598633,0.72008490562439,2,325512,4,0.874516202777431,0.923115813313327,0
2006,2,45,1,1,1,40,4,1,2,19,1,1,1,1,8.66050815582275,1.59454751014709,1,326241,2,0.720574596559681,0.758961396772468,0.234611152663897
2006,2,34,1,1,1,45,3,2,2,12,2,1,1,1,14.5299139022827,0.828857123851776,1,326251,4,0.755435145880424,0.911599073398215,0.445954077096535
2006,1,36,1,1,1,38,4,1,4,8,2,1,1,1,17.7125492095947,1.99107933044434,1,326331,2,0.865437741063059,0.780712045710716,0.233823066374977
2006,2,31,1,1,2,21,4,1,2,10,1,1,1,1,9.86538505554199,1.37899649143219,1,326361,2,0.880867593838527,0.793930167056448,0.453820238395435
2006,1,44,1,1,1,40,5,1,4,28,2,1,1,1,24.519229888916,1.74661707878113,1,326471,1,0.879022341929088,0.809763349896134,0.173639062986918
2006,2,44,1,1,2,20,3,1,2,15,2,3,1,1,18.6200008392334,1.59454751014709,1,326481,3,0.738873744352527,0.843594772195111,0.0678850368542381
2006,2,30,1,1,1,-3,1,2,2,7,1,1,1,1,NA,0.689498424530029,1,327011,4,0.800240885221013,0.89375688227885,0.318659903546903
2006,2,41,1,1,2,30,3,1,2,24,2,2,1,1,7.5,0.689894437789917,1,327031,1,0.624948607492564,0.749302180147319,0
2006,1,41,1,1,1,38,5,2,2,23,2,1,1,1,11.5,1.5931978225708,1,327051,4,0.959374856344773,0.87838207817832,1
2006,1,59,1,1,1,38,3,1,3,44,1,3,1,1,15.6882600784302,2.84513211250305,5,327061,3,0.626938697235406,0.430244746712744,0.294795156051956
2006,1,33,1,1,1,38,5,1,4,17,1,3,1,1,15,1.65631198883057,3,327121,3,0.648164249255979,0.592502341990931,0.432114963145762
2006,1,44,2,1,1,37,4,3,2,21,2,1,1,1,22.5363826751709,1.74661707878113,2,327211,4,0.848453621899832,0.881887950138681,0
2006,2,45,1,1,1,37,3,1,2,29,2,1,1,1,13,1.32644975185394,1,327231,3,0.838293690295321,0.851056748404432,0.939815996611941
2006,2,53,1,1,1,37,3,1,2,35,1,1,1,1,9.36271095275879,0.656834185123444,1,327261,2,0.838408925765465,0.713432710584564,0
2006,2,29,2,1,2,16,NA,5,NA,12,1,1,1,1,8.19999980926514,0.902525722980499,NA,327311,NA,0.62291124094785,0.527588305363558,0.159813168632399
2006,1,37,2,1,1,39,2,5,NA,20,1,1,1,1,5.12820529937744,1.66682755947113,6,327361,1,0.61649922115076,0.741558819668819,0.478294724750327
2006,1,33,1,1,1,49,3,2,1,17,1,1,1,1,11.7739410400391,0.828155994415283,1,327441,1,0.878601544256171,0.874310044962241,0.939815996611941
2006,1,32,1,1,1,60,2,1,3,10,1,3,1,1,NA,1.65631198883057,1,327501,2,0.845970607499135,0.719504073385347,0.120368006776118
2006,1,28,1,1,1,38,5,1,2,4,2,1,3,1,12.6518220901489,2.16804575920105,1,327511,2,0.670202384457342,0.95097441492133,0
2006,2,24,1,1,1,40,2,2,3,1,2,NA,1,1,9.2120189666748,2.16988182067871,3,327521,4,0.940289682393174,0.923693650523438,0.6967289437892
2006,1,58,1,1,1,-3,3,3,1,43,1,1,1,2,11.1999998092651,1.61624872684479,1,328042,3,0.958027192031527,0.749386864896123,1
2006,1,27,1,1,1,37,5,1,2,3,1,1,1,2,7.07999992370605,1.12761306762695,1,328082,1,0.364798400877741,0.509711340522042,0.128069040242297
2006,1,31,1,1,1,36,4,1,3,13,1,3,1,2,12.5,1.66682755947113,1,328102,1,0.629969749354439,0.305024260018711,0.401337268473555
2006,2,45,1,1,1,50,4,1,2,29,1,1,1,2,9.62124729156494,0.663225054740906,5,328132,1,0.784439507043502,0.815453959698892,0.371156093065038
2006,1,52,1,1,1,49,3,1,1,36,1,1,1,2,7.06436395645142,0.854040682315826,2,328162,1,0.510211510059792,0.552266514081267,0.560184003388059
2006,2,51,1,1,2,24,5,3,2,33,2,3,1,2,18.75,0.656834185123444,1,328212,4,0.682827884661251,0.873556956400543,0.612680192906194
2006,1,39,1,1,1,50,3,1,1,23,1,3,1,2,9.19999980926514,1.66682755947113,1,328222,1,0.607622214062914,0.372797130718045,0.469997172020458
2006,2,53,1,1,1,40,3,1,2,21,1,3,1,2,10.0961542129517,1.44017028808594,1,328242,1,0.684046587301182,0.75260782308347,0
2006,2,47,1,1,2,19,4,1,2,30,2,1,1,2,6.98785400390625,1.37978911399841,1,328262,1,0.762579059167844,0.625968079963638,0.470772038713123
2006,2,45,1,1,1,40,5,2,2,25,2,1,1,2,4.26674365997314,0.663225054740906,1,328282,1,0.932434520388394,0.854603656236953,0.864229926291524
2006,1,40,1,1,1,48,5,1,3,23,2,3,1,2,18.4294872283936,0.801657021045685,1,328302,2,0.921346319131546,0.649186602799296,0.538657075567361
2006,1,35,1,1,1,37,4,3,1,17,2,1,1,2,NA,9.92910957336426,1,328392,1,0.435265701454664,0.676195811264424,0.354979159440015
2006,1,32,1,1,1,42,4,3,1,16,1,2,1,2,6.83333349227905,1.69662439823151,1,328412,1,0.357115583428148,0.34580889379041,0.665951249116994
2006,1,55,2,1,1,44,3,5,NA,36,1,2,1,2,6.84999990463257,1.58786416053772,3,328422,1,0.304216276521201,0.45942834051224,0.652721874026164
2006,2,31,1,1,2,16,2,2,2,11,1,1,1,2,5.05000019073486,0.74640941619873,1,328492,1,0.457413521287954,0.660396927176099,0.380406859916546
2006,1,47,2,1,1,40,2,5,NA,20,1,1,1,2,11.6000003814697,0.815987169742584,5,329031,1,0.674657947689245,0.485148115225555,0.864229926291524
2006,2,22,1,1,1,40,4,1,1,2,1,NA,1,2,5.80999994277954,0.977019906044006,1,329041,1,0.760393301951123,0.798327765225989,0.484611152663897
2006,1,33,2,1,1,44,3,4,7,17,1,1,1,2,8.68000030517578,1.66682755947113,5,329071,1,0.819353804154318,0.704475367487549,0.794795156051956
2006,1,47,2,1,1,40,2,5,NA,5,1,NA,1,2,8,0.86825042963028,6,329081,1,0.295438253204785,0.215565324530069,0.5
2006,1,26,1,1,1,42,4,5,NA,9,1,1,1,2,5.05000019073486,4.44162559509277,5,329131,1,0.779586272850098,0.297335729961006,0.726910119197718
2006,2,34,1,1,2,14,3,3,2,18,1,3,1,2,6.13000011444092,1.49281907081604,3,329151,1,0.504965335015442,0.883207199956098,0.25
2006,1,53,1,1,1,40,3,2,2,31,2,1,1,2,12.9807691574097,2.36676907539368,1,329181,1,0.843345561110688,0.801607992201296,0.863455059598859
2006,1,57,2,1,1,38,2,5,NA,42,1,3,1,2,8,0.808124005794525,5,329241,1,0.699877323165606,0.338442393126144,1
2006,1,24,1,1,1,45,2,4,1,6,1,1,1,2,6,2.36305499076843,5,329281,1,0.53838218996921,0.490652378015969,0.606542112421599
2006,2,47,1,1,2,25,2,1,1,29,2,1,1,2,5.73000001907349,1.45418262481689,1,329291,1,0.97834538400382,0.944282796783995,0.811746956369643
2006,2,25,2,1,2,14,2,4,7,7,3,3,1,2,6.65000009536743,0.890110194683075,4,329301,1,0.850187073851484,0.75676415635664,0.879631993223882
2006,1,35,2,1,1,40,2,4,7,4,1,NA,1,2,5.05000019073486,0.90264618396759,5,329311,1,0.703041983634796,0.663340581837665,0.590974917656521
2006,2,43,2,1,2,27,2,5,NA,27,1,2,1,2,5.92592573165894,1.44576060771942,5,329371,1,0.342645004840628,0.307097464116515,0.401933787737244
2006,1,43,2,1,1,48,2,5,NA,27,1,3,1,2,9,0.86825042963028,6,329381,1,0.70694463721558,0.558853378739447,0.818659903546903
2006,1,38,2,1,1,39,4,5,NA,21,1,3,1,2,6.36999988555908,0.90264618396759,3,329471,1,0.616789362508237,0.731787203580388,0.1967289437892
2006,2,41,2,1,2,20,2,5,NA,25,1,3,1,2,5.53000020980835,0.722880244255066,5,329481,1,0.403840530913038,0.442195186502709,0.590365178796576
2006,2,58,2,1,2,7,2,5,NA,21,2,3,1,2,5.25,0.71591454744339,6,329521,1,0.543600570867576,0.560904311688532,0.0678850368542381
2006,1,41,2,1,1,36,2,5,NA,19,3,3,1,1,7,0.957604348659515,2,330042,2,0.300509290359272,0.7278327489304,0.1967289437892
2006,1,53,2,1,1,37,5,5,NA,38,2,3,1,1,11,1.61624872684479,3,330152,2,0.774048650590139,0.784758274635135,0.742298966533821
2006,1,39,1,1,1,39,4,3,4,23,1,1,1,1,7.39645004272461,1.66682755947113,5,330292,1,0.630438573317007,0.447472510753027,0.666726115809658
2006,2,50,1,1,2,18,2,4,7,20,2,3,1,1,NA,2.14774394035339,5,330392,1,0.718674824456872,0.773325834777114,1
2006,2,55,1,1,2,7,2,2,2,33,2,3,1,11,56.087100982666,0.229052647948265,1,330482,2,0.696042646669602,0.80482268384295,0.621930959757703
2006,1,38,1,1,1,38,4,3,1,22,1,3,1,11,5.5,0.241765186190605,5,330492,1,0.601547937832378,0.4521322578932,0.612680192906194
2006,1,43,1,1,1,45,2,2,2,25,2,1,1,11,17.9487190246582,0.24037791788578,1,330512,1,0.854745818338155,0.798446839005231,0.1967289437892
2006,1,57,1,1,1,38,4,2,1,42,1,2,1,2,7.5,9.45872402191162,4,331011,1,0.411268698473142,0.669262101611681,0
